show_id,title,tags
s5834,Brahman Naman,Movie QaushiqMukherjee ShashankArora TanmayDhanania ChaitanyaVarad VaishwathShankar SindhuSreenivasaMurthy India UnitedKingdom 2016 TV-MA Comedies IndependentMovies InternationalMovies This homage to 1980s teen sex comedies follows a college quiz bowl champion who knows almost everything – except how to talk to women. 
s5835,Kuromukuro,"TV Show TensaiOkamura YoheiAzakami M・A・O ReinaUeda AsamiSeto KaitoIshikawa Japan 2016 TV-14 AnimeSeries InternationalTVShows When mecha attack a research center, its students, pilots, and researchers must fight back with the help of mysterious artifacts and a young samurai. "
s5836,Jim Jefferies: Freedumb,"Movie RyanPolito JimJefferies UnitedStates 2016 TV-MA Stand-UpComedy Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee. "
s5837,Marco Polo,"TV Show LorenzoRichelmy BenedictWong ChinHan JoanChen MichelleYeoh UnitedStates 2016 TV-MA TVAction&Adventure TVDramas Set in a world of greed, betrayal, sexual intrigue and rivalry, “Marco Polo” is based on the famed explorer’s adventures in Kublai Khan’s court. "
s5838,X: Past Is Present,"Movie HemantGaba PratimD.Gupta SudhishKamath NalanKumarasamy AnuMenon AnshumanJha RajatKapoor PoojaRuparel PiaaBajpai HumaQureshi India 2015 TV-MA Dramas IndependentMovies InternationalMovies When a middle-aged filmmaker meets an alluring stranger at a party, he's haunted by troubling memories of his past relationships. "
s5839,Justin Time GO!,"TV Show DrewDavis ScottMcCord JennaWarren 2016 TV-Y Kids'TV A young boy's imagination takes him throughout the world and history, where he learns life lessons and has tons of fun with two make-believe friends. "
s5840,Sofía Niño de Rivera: Exposed,Movie RaúlCampos JanSuter SofíaNiñodeRivera Mexico 2016 TV-MA Stand-UpComedy Self-deprecating comic Sofía Niño de Rivera puts her sarcasm on full display in this stand-up special filmed live at Guadalajara's Degollado Theater. 
s5841,The Fundamentals of Caring,"Movie RobBurnett PaulRudd CraigRoberts SelenaGomez JenniferEhle MeganFerguson UnitedStates 2016 TV-MA Comedies Dramas IndependentMovies In this inspirational buddy comedy, a young shut-in and his caregiver take a road trip in search of landmarks, but end up finding hope and friendship. "
s5842,Ip Man 3,"Movie WilsonYip DonnieYen ZhangJin LynnHung PatrickTam KarenaNg China HongKong 2015 PG-13 Action&Adventure Dramas InternationalMovies Martial arts master Ip springs into action when his son's school is threatened by a shady American, then defends his status as wing chun champion. "
s5843,Bo Burnham: Make Happy,"Movie BoBurnham ChristopherStorer BoBurnham UnitedStates 2016 TV-MA Music&Musicals Stand-UpComedy Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special. "
s5844,Hibana: Spark,TV Show KentoHayashi KazukiNamioka MugiKadowaki MasaoYoshii HideakiMurata Japan 2016 TV-MA InternationalTVShows TVDramas A dramatic series about friendship and conflict between two comedians who search for meaning in life and comedy. Based on the prize-winning book. 
s5845,72 Cutest Animals,TV Show Australia 2016 TV-PG Docuseries InternationalTVShows Science&NatureTV This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments. 
s5846,72 Dangerous Places to Live,"TV Show MitchRyan Australia 2016 TV-PG Docuseries InternationalTVShows Science&NatureTV Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths. "
s5847,The Do-Over,Movie StevenBrill AdamSandler DavidSpade PaulaPatton KathrynHahn NickSwardson UnitedStates 2016 TV-MA Action&Adventure Comedies The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure. 
s5848,Ali Wong: Baby Cobra,"Movie JayKaras AliWong UnitedStates 2016 TV-MA Stand-UpComedy Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible. "
s5849,Special Correspondents,"Movie RickyGervais EricBana RickyGervais VeraFarmiga KellyMacdonald KevinPollak Canada UnitedKingdom UnitedStates 2016 TV-MA Comedies When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated. "
s5850,Team Foxcatcher,"Movie JonGreenhalgh UnitedStates 2016 TV-MA Documentaries SportsMovies With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz. "
s5851,Patton Oswalt: Talking for Clapping,"Movie PattonOswalt UnitedStates 2016 TV-MA Stand-UpComedy On stage in San Francisco, the comedian covers topics like old people getting drugs, his worst stand-up set, gay proms and a horrible birthday clown. "
s5852,Belgica,"Movie FelixVanGroeningen FelixvanGroeningen StefAerts TomVermeir CharlotteVandermeersch HélèneDevos BorisVanSeveren Belgium France Netherlands 2016 TV-MA Dramas InternationalMovies Two brothers become partners in a modest nightclub and turn it into the hottest spot in town, but their exhilarating run of success comes at a price. "
s5853,Hush,Movie MikeFlanagan JohnGallagherJr. KateSiegel MichaelTrucco SamanthaSloyan EmmaGraves UnitedStates 2016 R HorrorMovies Thrillers A deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears in her window. 
s5854,Cyborg 009 VS Devilman,"TV Show JunFukuyama ShintaroAsanuma HarukaShiraishi TomoakiMaeno M・A・O Japan UnitedStates 2015 TV-MA AnimeSeries InternationalTVShows When a Black Ghost scientist releases newly modified cyborgs and mysterious demons appear in Tokyo, the worlds of ""Devilman"" and ""Cyborg 009"" meet. "
s5855,Frank and Cindy,"Movie G.J.Echternkamp UnitedStates 2007 TV-MA Documentaries Music&Musicals Frank was a rising pop star when he married Cindy, but decades of dashed dreams and alcoholism have left the pair struggling to find happiness. "
s5856,Justin Time,"TV Show GageMunroe ScottMcCord JennaWarren Canada 2012 TV-Y Kids'TV In Justin's dreams, he and his imaginary friends Olive and Squidgy travel around the world learning about nature and other cultures. "
s5857,Terrace House: Boys & Girls in the City,"TV Show You ReinaTriendl RyotaYamasato YoshimiTokui AzusaBabazono Japan 2016 TV-14 InternationalTVShows RealityTV A new set of six men and women start their lives together under one roof. All they get is a fabulous home and a car. As always, there is no script. "
s5858,Kung Fu Panda: Secrets of the Scroll,"Movie RodolpheGuenoden JackBlack DustinHoffman SethRogen DavidCross LucyLiu UnitedStates 2016 TV-PG Children&FamilyMovies Comedies When a twist of fate brings five unlikely animals together, they find that combining their unique kung fu styles as a team makes the perfect weapon! "
s5859,He Never Died,Movie JasonKrawczyk HenryRollins BoobooStewart KateGreenhouse JordanTodosey DavidRichmond-Peck Canada 2015 R Comedies HorrorMovies A reclusive immortal who needs human flesh but tries to stay clean finds himself cast back into society by a gang of thugs and his estranged daughter. 
s5860,Jimmy Carr: Funny Business,Movie SamWrench JimmyCarr UnitedKingdom 2016 TV-MA Stand-UpComedy British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo. 
s5861,My Beautiful Broken Brain,"Movie SophieRobinson LotjeSodderland SophieRobinson LotjeSodderland UnitedKingdom 2016 TV-14 Documentaries InternationalMovies After suffering a stroke at age 34, a woman documents her struggles, setbacks and eventual breakthrough as she relearns to speak, read and write. "
s5862,Pee-wee's Big Holiday,Movie JohnLee PaulReubens JoeManganiello JessicaPohly AliaShawkat StephanieBeatriz UnitedStates 2016 TV-PG Children&FamilyMovies Comedies CultMovies A chance encounter with a mysterious stranger (Joe Manganiello) points Pee-wee toward his destiny – and his first-ever holiday! 
s5863,Netflix Presents: The Characters,TV Show LaurenLapkus JohnEarly HenryZebrowski KateBerlant NatashaRothwell UnitedStates 2016 TV-MA TVComedies We asked eight up-and-coming comedians for their wildest sketch and improv routines – and got a new comedy series unlike anything else. 
s5864,Your lie in April,"TV Show NatsukiHanae RisaTaneda AyaneSakura RyotaOsaka SaoriHayami Japan 2014 TV-14 AnimeSeries InternationalTVShows RomanticTVShows After his mother's death, a piano prodigy's will to play disappears. But meeting a free-spirited girl who plays the violin turns his life around. "
s5865,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Movie YuenWo-Ping MichelleYeoh DonnieYen HarryShumJr. NatashaLiuBordizzo JasonScottLee China UnitedStates 2016 PG-13 Action&Adventure RomanticMovies Renowned warrior Yu Shu-Lien comes out of retirement to keep the legendary Green Destiny sword away from villainous warlord Hades Dai. 
s5866,Marvel Super Hero Adventures: Frost Fight!,"Movie MitchSchauer MickWingert MatthewMercer TravisWillingham FredTatasciore GreyDeLisle UnitedStates 2015 PG Children&FamilyMovies Sci-Fi&Fantasy In this Christmas-themed special, Captain America and the Avengers battle Loki and Ymir, who plot to steal Santa Claus' powers and conquer the world. "
s5867,Cooked,"TV Show MichaelPollan UnitedStates 2016 TV-14 Docuseries As he tries his hand at baking, brewing and braising, acclaimed food writer Michael Pollan explores how cooking transforms food and shapes our world. "
s5868,Care Bears & Cousins,"TV Show MichaelSinterniklaas MichaelaDean DougErholtz BraedenFox OliviaHack UnitedStates 2016 TV-Y Kids'TV The whole huggable gang is back, bringing tales of caring and sharing to a new generation. And now the Care Bear Cousins are here to join the fun! "
s5869,Hannibal Buress: Comedy Camisado,"Movie LanceBangs HannibalBuress UnitedStates 2016 TV-MA Stand-UpComedy In a special packed with stealthy humor, Hannibal Buress tackles zipper etiquette, the legacy of steroids and the fallout from his Bill Cosby routine. "
s5870,Turbo FAST,"TV Show ReidScott JohnEricBentley AmirTalai PhilLaMarr GreyDeLisle UnitedStates 2016 TV-Y7 Kids'TV Join Turbo and his posse, the Fast Action Stunt Team. Filled with comedy, action and fun, this series amps it up to the extreme. "
s5871,Masha's Tales,"TV Show 2012 TV-Y Kids'TV Fairy tales get a funny twist when Masha retells them, because she tends to get the details just a little jumbled up in this animated kids' series. "
s5872,Chelsea Does,"TV Show ChelseaHandler UnitedStates 2016 TV-MA Docuseries Science&NatureTV In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her. "
s5873,Ricardo O'Farrill Abrazo Genial,"Movie RaúlCampos JanSuter RicardoO'Farrill Mexico 2016 TV-MA Stand-UpComedy Ricardo O'Farrill brings his sharp, observational humor to the stage with a relentless sarcasm and specific Mexican sensibility. Prepare for mockery. "
s5874,Ip Man,"Movie WilsonYip DonnieYen SimonYam LouisFan LamKaTung XingYu HongKong China 2008 R Action&Adventure Dramas InternationalMovies An occupying Japanese general challenges Chinese men to duels to prove the superiority of the Japanese, but Ip Man refuses to fight – at first. "
s5875,Ip Man 2,"Movie WilsonYip DonnieYen SammoKam-BoHung HuangXiaoming SimonYam LynnHung HongKong China 2010 R Action&Adventure InternationalMovies New in Hong Kong, martial arts instructor Ip Man perseveres and retaliates against his rivals' opposition to the Wing Chun fighting style he teaches. "
s5876,Tom Segura: Mostly Stories,"Movie JayKaras TomSegura UnitedStates 2016 TV-MA Stand-UpComedy The bearded, bawdy and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson. "
s5877,Marco Polo: One Hundred Eyes,Movie AlikSakharov TomWu BenedictWong MichelleYeoh UnitedStates 2015 TV-MA Movies A defiant warrior-monk arrives at Kublai Khan's court in chains and soon earns his tragic nickname in this 30-minute origin story. 
s5878,Sammy & Co,"TV Show France 2014 TV-Y Kids'TV TVComedies In an underwater village bordering a tropical island, two young turtles and their pals keep their home safe and enjoy adventures in the big, wild sea. "
s5879,Mike Epps: Don't Take It Personal,Movie L.Frazier MikeEpps UnitedStates 2015 TV-MA Stand-UpComedy Mike Epps tears up the stage at L.A.'s historic Orpheum Theatre in a special packed with blistering impressions and unapologetically raunchy swagger. 
s5880,The Ridiculous 6,"Movie FrankCoraci AdamSandler TerryCrews JorgeGarcia TaylorLautner RobSchneider UnitedStates 2015 TV-14 Action&Adventure Comedies When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had. "
s5881,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin","Movie GaryHowsam MikeSmith JohnPaulTremblay RobbWells MikeSmith JohnPaulTremblay RobbWells JohnDunsworth PatRoach Canada 2015 TV-MA Comedies InternationalMovies Ricky, Julian and Bubbles bring their trailer park humor out onto the stage for a night of bravado, schemes and an intoxicated acting demo. "
s5882,A Very Murray Christmas,"Movie SofiaCoppola BillMurray MileyCyrus GeorgeClooney ChrisRock AmyPoehler UnitedStates 2015 TV-14 Comedies Music&Musicals Bill Murray rounds up an all-star cast for an evening of music, mischief and barroom camaraderie in this irreverent twist on holiday variety shows. "
s5883,Atelier,"TV Show MireiKiritani MaoDaichi WakanaSakai MasakoChiba Maiko Japan 2015 TV-PG InternationalTVShows TVDramas A young ""fabric geek"" lands a job at an upscale Japanese lingerie company – and quickly discovers she'll need help to survive. "
s5884,Naomi and Ely's No Kiss List,"Movie KristinHanggi VictoriaJustice PiersonFode MatthewDaddario RyanWard GriffinNewman UnitedStates 2015 TV-MA Comedies Dramas LGBTQMovies Naomi and her gay best friend, Ely, have been inseparable since childhood, but their bond faces its biggest test yet when they fall for the same guy. "
